dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,datetime,hour,day,weekday,month,aqi_change,aqi_roll3,pm_ratio,pm2_5_roll3,pm10_roll3,aqi_lag1,pm2_5_lag1
1725415200,5,2937.32,41.57,53.47,1.92,10.25,83.32,100.14,42.05,2024-09-04 02:00:00,2,4,2,9,0.0,5.0,0.8320351507888955,88.33333333333336,105.84999999999998,5.0,84.91
1725418800,5,3364.56,65.27,53.47,8.49,8.82,88.94,105.3,28.88,2024-09-04 03:00:00,3,4,2,9,0.0,5.0,0.8446343779677113,85.72333333333336,102.54333333333331,5.0,83.32
1725422400,3,1695.63,11.29,43.87,73.67,10.49,43.83,50.12,10.13,2024-09-04 04:00:00,4,4,2,9,-2.0,4.333333333333333,0.8745011971268954,72.03000000000002,85.18666666666665,5.0,88.94
1725426000,3,1482.01,5.59,33.24,133.04,13.11,48.15,54.0,9.88,2024-09-04 05:00:00,5,4,2,9,0.0,3.6666666666666665,0.8916666666666666,60.3066666666667,69.80666666666666,3.0,43.83
1725429600,5,1428.6,2.63,24.33,208.85,15.26,68.04,74.68,10.77,2024-09-04 06:00:00,6,4,2,9,2.0,3.6666666666666665,0.9110873058382432,53.34000000000003,59.59999999999999,3.0,48.15
1725433200,5,834.47,1.02,9.25,181.67,15.02,37.34,40.65,6.08,2024-09-04 07:00:00,7,4,2,9,0.0,4.333333333333333,0.9185731857318574,51.1766666666667,56.44333333333332,5.0,68.04
1725436800,4,687.6,0.96,7.88,165.94,13.83,27.92,30.16,4.43,2024-09-04 08:00:00,8,4,2,9,-1.0,4.666666666666667,0.9257294429708224,44.43333333333336,48.49666666666665,5.0,37.34
1725440400,4,714.3,1.12,9.77,171.66,15.5,28.33,30.46,4.5,2024-09-04 09:00:00,9,4,2,9,0.0,4.333333333333333,0.9300722258699934,31.196666666666697,33.756666666666646,4.0,27.92
1725444000,4,761.03,1.36,13.02,170.23,16.21,28.13,30.39,5.19,2024-09-04 10:00:00,10,4,2,9,0.0,4.0,0.9256334320500164,28.126666666666694,30.33666666666665,4.0,28.33
1725447600,4,841.14,1.63,19.02,163.08,18.6,28.34,30.8,6.14,2024-09-04 11:00:00,11,4,2,9,0.0,4.0,0.9201298701298701,28.266666666666694,30.549999999999983,4.0,28.13
1725451200,4,988.01,1.69,30.5,145.91,22.41,28.91,31.6,6.97,2024-09-04 12:00:00,12,4,2,9,0.0,4.0,0.914873417721519,28.460000000000026,30.92999999999998,4.0,28.34
1725454800,3,2403.26,7.6,112.41,50.07,20.98,39.39,44.85,15.83,2024-09-04 13:00:00,13,4,2,9,-1.0,3.6666666666666665,0.8782608695652174,32.21333333333336,35.74999999999998,4.0,28.91
1725458400,4,3898.62,42.92,141.2,0.21,15.74,55.41,65.49,26.85,2024-09-04 14:00:00,14,4,2,9,1.0,3.6666666666666665,0.8460833715071003,41.23666666666669,47.31333333333331,3.0,39.39
1725462000,4,4112.24,66.16,112.41,0.0,12.4,65.39,79.13,31.66,2024-09-04 15:00:00,15,4,2,9,0.0,3.6666666666666665,0.8263616833059523,53.3966666666667,63.156666666666645,4.0,55.41
1725465600,5,4165.65,77.78,98.71,0.0,12.99,77.45,94.5,40.02,2024-09-04 16:00:00,16,4,2,9,1.0,4.333333333333333,0.8195767195767196,66.08333333333336,79.70666666666665,4.0,65.39
1725469200,5,4592.9,93.88,101.45,0.0,16.93,93.34,113.93,54.72,2024-09-04 17:00:00,17,4,2,9,0.0,4.666666666666667,0.8192749934170104,78.7266666666667,95.85333333333331,5.0,77.45
1725472800,5,5287.17,114.44,113.79,0.0,21.22,109.55,132.95,69.92,2024-09-04 18:00:00,18,4,2,9,0.0,5.0,0.8239939827002634,93.4466666666667,113.79333333333331,5.0,93.34
1725476400,5,5714.42,125.17,126.12,0.0,23.37,118.39,142.96,80.05,2024-09-04 19:00:00,19,4,2,9,0.0,5.0,0.8281337437045327,107.09333333333336,129.94666666666663,5.0,109.55
1725480000,5,6034.85,119.81,135.72,0.0,22.65,127.28,153.94,81.06,2024-09-04 20:00:00,20,4,2,9,0.0,5.0,0.8268156424581006,118.4066666666667,143.2833333333333,5.0,118.39
1725483600,5,5607.6,87.62,132.98,0.0,17.17,129.19,158.59,64.85,2024-09-04 21:00:00,21,4,2,9,0.0,5.0,0.8146163061983731,124.95333333333336,151.82999999999998,5.0,127.28
1725487200,5,4005.43,40.23,100.08,0.0,9.42,109.44,135.78,29.39,2024-09-04 22:00:00,22,4,2,9,0.0,5.0,0.8060097216084843,121.97000000000003,149.43666666666664,5.0,129.19
1725490800,5,2510.07,15.2,61.01,0.03,5.84,85.45,106.4,15.96,2024-09-04 23:00:00,23,4,2,9,0.0,5.0,0.8031015037593985,108.0266666666667,133.58999999999997,5.0,109.44
1725494400,4,1615.52,6.2,36.33,0.37,4.77,67.62,83.66,12.67,2024-09-05 00:00:00,0,5,3,9,-1.0,4.666666666666667,0.8082715754243367,87.50333333333337,108.6133333333333,5.0,85.45
1725498000,4,1348.5,5.76,27.76,0.61,4.89,57.61,70.7,12.29,2024-09-05 01:00:00,1,5,3,9,0.0,4.333333333333333,0.8148514851485148,70.2266666666667,86.91999999999997,4.0,67.62
1725501600,4,1762.39,21.46,30.5,0.97,6.44,57.46,70.19,12.92,2024-09-05 02:00:00,2,5,3,9,0.0,4.0,0.818635133209859,60.8966666666667,74.84999999999998,4.0,57.61
1725505200,4,2349.85,42.92,38.39,5.99,9.18,60.61,72.77,13.05,2024-09-05 03:00:00,3,5,3,9,0.0,4.0,0.8328981723237598,58.56000000000003,71.21999999999998,4.0,57.46
1725508800,4,1789.09,17.88,46.61,38.62,18.84,55.08,63.26,10.64,2024-09-05 04:00:00,4,5,3,9,0.0,4.0,0.8706923806512804,57.7166666666667,68.73999999999997,4.0,60.61
1725512400,4,1628.88,10.95,46.61,80.82,27.18,63.39,70.87,10.39,2024-09-05 05:00:00,5,5,3,9,0.0,4.0,0.8944546352476365,59.69333333333336,68.96666666666664,4.0,55.08
1725516000,5,1588.82,6.87,46.61,137.33,30.52,80.42,88.06,10.77,2024-09-05 06:00:00,6,5,3,9,1.0,4.333333333333333,0.9132409720645015,66.2966666666667,74.06333333333332,4.0,63.39
1725519600,4,934.6,1.75,16.45,175.95,20.74,52.45,58.16,7.47,2024-09-05 07:00:00,7,5,3,9,-1.0,4.333333333333333,0.9018225584594224,65.42000000000003,72.36333333333332,5.0,80.42
1725523200,4,754.36,0.85,8.57,175.95,14.19,39.84,44.47,6.08,2024-09-05 08:00:00,8,5,3,9,0.0,4.333333333333333,0.895884866201934,57.57000000000003,63.56333333333331,4.0,52.45
1725526800,4,741.0,0.8,8.57,178.81,13.95,37.18,41.55,6.02,2024-09-05 09:00:00,9,5,3,9,0.0,4.0,0.8948255114320097,43.156666666666695,48.05999999999998,4.0,39.84
1725530400,4,734.33,0.79,9.34,174.52,13.71,34.88,39.19,6.14,2024-09-05 10:00:00,10,5,3,9,0.0,4.0,0.8900229650421027,37.30000000000003,41.73666666666664,4.0,37.18
1725534000,4,761.03,0.85,12.17,165.94,14.54,33.01,37.32,6.46,2024-09-05 11:00:00,11,5,3,9,0.0,4.0,0.8845123258306538,35.02333333333336,39.35333333333332,4.0,34.88
1725537600,4,827.79,0.78,18.16,153.06,16.21,32.0,36.37,6.97,2024-09-05 12:00:00,12,5,3,9,0.0,4.0,0.8798460269452847,33.29666666666669,37.626666666666644,4.0,33.01
1725541200,3,2136.23,5.53,97.33,54.36,18.12,42.35,49.04,13.68,2024-09-05 13:00:00,13,5,3,9,-1.0,3.6666666666666665,0.8635807504078303,35.7866666666667,40.909999999999975,4.0,32.0
1725544800,4,3898.62,48.28,137.09,0.13,19.07,61.52,72.69,24.57,2024-09-05 14:00:00,14,5,3,9,1.0,3.6666666666666665,0.846333746044848,45.29000000000003,52.69999999999998,3.0,42.35
1725548400,5,4753.11,79.57,135.72,0.0,21.22,78.01,93.26,38.0,2024-09-05 15:00:00,15,5,3,9,1.0,4.0,0.8364786618057045,60.626666666666694,71.66333333333331,4.0,61.52
1725552000,5,5393.98,96.56,148.06,0.0,26.23,96.21,115.18,52.18,2024-09-05 16:00:00,16,5,3,9,0.0,4.666666666666667,0.8353012675811772,78.58000000000003,93.70999999999998,5.0,78.01
1725555600,5,6248.47,116.23,167.25,0.0,31.47,117.88,140.53,61.81,2024-09-05 17:00:00,17,5,3,9,0.0,5.0,0.8388244502953106,97.36666666666669,116.32333333333332,5.0,96.21
1725559200,5,7263.18,134.11,180.96,0.0,33.38,138.1,164.82,67.89,2024-09-05 18:00:00,18,5,3,9,0.0,5.0,0.8378837519718481,117.39666666666669,140.17666666666665,5.0,117.88
1725562800,5,7263.18,125.17,171.36,0.0,26.23,143.73,173.05,59.78,2024-09-05 19:00:00,19,5,3,9,0.0,5.0,0.8305691996532792,133.23666666666668,159.46666666666667,5.0,138.1
1725566400,5,6088.26,82.25,138.46,0.0,13.95,134.75,164.61,32.42,2024-09-05 20:00:00,20,5,3,9,0.0,5.0,0.8186015430411274,138.86,167.4933333333333,5.0,143.73
1725570000,5,3791.81,27.72,90.48,0.06,7.33,110.71,136.16,14.31,2024-09-05 21:00:00,21,5,3,9,0.0,5.0,0.8130875440658049,129.73000000000002,157.93999999999997,5.0,134.75
1725573600,5,1735.69,0.01,36.67,34.33,6.97,84.35,97.62,7.03,2024-09-05 22:00:00,22,5,3,9,0.0,5.0,0.8640647408317966,109.93666666666668,132.79666666666665,5.0,110.71
1725577200,4,1361.85,0.0,18.85,45.06,5.9,73.58,83.78,6.59,2024-09-05 23:00:00,23,5,3,9,-1.0,4.666666666666667,0.8782525662449272,89.54666666666668,105.85333333333331,5.0,84.35
1725580800,4,1308.44,0.0,17.99,40.05,5.6,69.96,79.38,7.98,2024-09-06 00:00:00,0,6,4,9,0.0,4.333333333333333,0.8813303099017384,75.96333333333335,86.92666666666666,4.0,73.58
1725584400,4,1455.31,0.03,26.73,27.54,6.26,70.43,80.29,10.26,2024-09-06 01:00:00,1,6,4,9,0.0,4.0,0.8771951675177482,71.32333333333334,81.14999999999998,4.0,69.96
1725588000,5,2029.42,6.76,50.04,6.79,8.11,76.57,88.04,11.78,2024-09-06 02:00:00,2,6,4,9,1.0,4.333333333333333,0.8697183098591548,72.32000000000001,82.56999999999998,4.0,70.43
1725591600,5,2857.21,33.08,62.38,10.46,11.09,86.06,98.84,12.79,2024-09-06 03:00:00,3,6,4,9,0.0,4.666666666666667,0.8707001214083367,77.68666666666668,89.05666666666666,5.0,76.57
1725595200,5,2189.64,12.41,65.12,70.1,25.51,76.4,84.95,9.25,2024-09-06 04:00:00,4,6,4,9,0.0,5.0,0.8993525603296056,79.67666666666669,90.60999999999997,5.0,86.06
1725598800,5,2082.82,9.16,60.32,123.02,34.33,83.09,91.02,8.87,2024-09-06 05:00:00,5,6,4,9,0.0,5.0,0.9128762909250715,81.85000000000002,91.60333333333331,5.0,76.4
1725602400,5,2109.53,6.48,55.52,191.69,41.01,103.53,111.63,8.61,2024-09-06 06:00:00,6,6,4,9,0.0,5.0,0.9274388605213653,87.67333333333336,95.86666666666663,5.0,83.09
1725606000,5,1281.74,1.9,22.28,243.19,37.19,75.17,79.97,5.89,2024-09-06 07:00:00,7,6,4,9,0.0,5.0,0.9399774915593347,87.26333333333336,94.20666666666665,5.0,103.53
1725609600,5,1028.06,0.85,13.19,248.91,30.99,65.03,68.95,4.81,2024-09-06 08:00:00,8,6,4,9,0.0,5.0,0.9431472081218274,81.24333333333335,86.84999999999998,5.0,75.17
1725613200,5,1041.41,0.64,13.54,248.91,29.8,63.17,66.97,4.94,2024-09-06 09:00:00,9,6,4,9,0.0,5.0,0.9432581753023742,67.79000000000002,71.96333333333331,5.0,65.03
1725616800,5,1842.5,3.16,54.84,203.13,28.85,74.1,79.38,10.13,2024-09-06 10:00:00,10,6,4,9,0.0,5.0,0.9334845049130763,67.43333333333335,71.76666666666665,5.0,63.17
1725620400,5,3391.27,9.72,138.46,145.91,32.9,111.96,120.08,19.0,2024-09-06 11:00:00,11,6,4,9,0.0,5.0,0.9323784143904064,83.07666666666668,88.80999999999999,5.0,74.1
1725624000,5,5126.95,19.89,244.02,75.82,39.58,147.32,158.17,29.39,2024-09-06 12:00:00,12,6,4,9,0.0,5.0,0.9314029209078839,111.12666666666668,119.20999999999997,5.0,111.96
1725627600,5,7156.37,40.68,361.92,13.41,48.16,183.54,197.56,42.56,2024-09-06 13:00:00,13,6,4,9,0.0,5.0,0.9290342174529257,147.60666666666668,158.60333333333332,5.0,147.32
1725631200,5,8438.11,68.84,405.79,0.14,52.93,220.24,237.77,54.72,2024-09-06 14:00:00,14,6,4,9,0.0,5.0,0.9262732893132019,183.70000000000002,197.83333333333334,5.0,183.54
1725634800,5,8438.11,77.78,394.82,0.0,52.93,243.32,263.7,64.34,2024-09-06 15:00:00,15,6,4,9,0.0,5.0,0.9227152066742511,215.70000000000002,233.01,5.0,220.24
1725638400,5,8972.17,80.47,400.3,0.0,54.36,269.53,292.96,72.96,2024-09-06 16:00:00,16,6,4,9,0.0,5.0,0.9200232113599126,244.36333333333334,264.80999999999995,5.0,243.32
1725642000,5,10147.09,89.41,416.76,0.0,58.17,310.69,337.8,81.06,2024-09-06 17:00:00,17,6,4,9,0.0,5.0,0.9197454114860864,274.5133333333333,298.1533333333333,5.0,269.53
1725645600,5,11215.21,97.45,427.72,0.0,58.65,349.03,379.09,87.14,2024-09-06 18:00:00,18,6,4,9,0.0,5.0,0.9207048458149779,309.75,336.6166666666666,5.0,310.69
1725649200,5,11428.83,99.24,411.27,0.0,53.88,365.13,395.83,88.16,2024-09-06 19:00:00,19,6,4,9,0.0,5.0,0.9224414521385443,341.6166666666666,370.9066666666666,5.0,349.03
1725652800,5,10894.78,87.62,367.4,0.0,42.44,356.55,387.61,83.09,2024-09-06 20:00:00,20,6,4,9,0.0,5.0,0.9198679084646939,356.90333333333336,387.51,5.0,365.13
1725656400,5,9399.41,64.37,290.63,0.0,28.13,323.56,355.89,68.9,2024-09-06 21:00:00,21,6,4,9,0.0,5.0,0.9091573238922139,348.41333333333336,379.77666666666664,5.0,356.55
1725660000,5,7904.05,44.26,216.6,0.0,18.36,295.69,327.9,50.66,2024-09-06 22:00:00,22,6,4,9,0.0,5.0,0.9017688319609638,325.2666666666667,357.1333333333334,5.0,323.56
1725663600,5,7156.37,33.97,178.22,0.0,14.66,287.51,318.75,41.54,2024-09-06 23:00:00,23,6,4,9,0.0,5.0,0.901992156862745,302.25333333333333,334.17999999999995,5.0,295.69
1725667200,5,6835.94,29.95,156.28,0.0,13.35,286.74,314.73,36.48,2024-09-07 00:00:00,0,7,5,9,0.0,5.0,0.9110666285387474,289.98,320.46,5.0,287.51
1725670800,5,6301.88,20.56,135.72,0.03,13.23,282.24,302.99,27.87,2024-09-07 01:00:00,1,7,5,9,0.0,5.0,0.9315158916135846,285.49666666666667,312.1566666666667,5.0,286.74
1725674400,5,5821.23,15.42,117.9,3.35,14.07,280.68,298.22,18.24,2024-09-07 02:00:00,2,7,5,9,0.0,5.0,0.9411843605391992,283.22,305.31333333333333,5.0,282.24
1725678000,5,5447.39,16.99,105.56,26.46,17.4,283.27,298.82,12.29,2024-09-07 03:00:00,3,7,5,9,0.0,5.0,0.9479619838029583,282.06333333333333,300.01,5.0,280.68
1725681600,5,3685.0,6.31,72.66,114.44,38.62,228.75,239.49,4.81,2024-09-07 04:00:00,4,7,5,9,0.0,5.0,0.9551547037454591,264.23333333333335,278.8433333333333,5.0,283.27
1725685200,5,3231.05,4.36,63.06,168.8,48.64,220.08,229.93,4.24,2024-09-07 05:00:00,5,7,5,9,0.0,5.0,0.957160875048928,244.0333333333333,256.08,5.0,228.75
1725688800,5,3124.24,2.63,58.26,211.72,52.93,226.17,235.85,5.07,2024-09-07 06:00:00,6,7,5,9,0.0,5.0,0.9589569641721433,225.0,235.09,5.0,220.08
1725692400,5,1789.09,1.23,28.79,208.85,41.96,123.31,128.87,5.32,2024-09-07 07:00:00,7,7,5,9,0.0,5.0,0.9568557461007217,189.85333333333332,198.21666666666667,5.0,226.17
1725696000,5,1321.79,0.89,15.59,220.3,29.8,88.94,92.95,5.19,2024-09-07 08:00:00,8,7,5,9,0.0,5.0,0.9568585260892952,146.14,152.55666666666664,5.0,123.31
1725699600,5,1214.98,0.7,11.31,240.33,25.27,84.02,87.66,5.26,2024-09-07 09:00:00,9,7,5,9,0.0,5.0,0.9584759297284965,98.75666666666666,103.15999999999998,5.0,88.94
1725703200,5,1174.93,0.64,11.14,254.63,23.84,88.8,92.52,5.07,2024-09-07 10:00:00,10,7,5,9,0.0,5.0,0.959792477302205,87.25333333333333,91.04333333333331,5.0,84.02
1725706800,5,1228.33,0.71,15.59,254.63,24.32,94.55,98.61,5.7,2024-09-07 11:00:00,11,7,5,9,0.0,5.0,0.9588277051009025,89.12333333333333,92.92999999999999,5.0,88.8
1725710400,5,1308.44,0.64,24.33,240.33,25.27,95.04,99.42,6.59,2024-09-07 12:00:00,12,7,5,9,0.0,5.0,0.955944477972239,92.79666666666667,96.84999999999998,5.0,94.55
1725714000,5,2269.74,0.55,84.31,140.19,21.93,103.83,110.13,12.92,2024-09-07 13:00:00,13,7,5,9,0.0,5.0,0.9427948787796241,97.80666666666667,102.71999999999998,5.0,95.04
1725717600,5,3337.86,1.09,141.2,29.33,16.69,121.04,130.62,20.77,2024-09-07 14:00:00,14,7,5,9,0.0,5.0,0.9266574797121421,106.63666666666666,113.38999999999999,5.0,103.83
1725721200,5,3685.0,13.97,137.09,0.32,13.95,132.51,145.07,27.61,2024-09-07 15:00:00,15,7,5,9,0.0,5.0,0.913421107051768,119.12666666666667,128.60666666666665,5.0,121.04
1725724800,5,4005.43,27.27,138.46,0.01,16.45,148.19,163.47,40.02,2024-09-07 16:00:00,16,7,5,9,0.0,5.0,0.9065271915336147,133.91333333333333,146.38666666666666,5.0,132.51
1725728400,5,4592.9,35.76,156.28,0.0,20.74,168.37,186.33,52.69,2024-09-07 17:00:00,17,7,5,9,0.0,5.0,0.9036118714109376,149.69,164.95666666666665,5.0,148.19
1725732000,5,5126.95,40.68,178.22,0.0,23.84,185.02,204.37,61.81,2024-09-07 18:00:00,18,7,5,9,0.0,5.0,0.9053187845574204,167.19333333333336,184.72333333333333,5.0,168.37
1725735600,5,5500.79,42.47,194.67,0.0,25.51,194.81,213.96,68.9,2024-09-07 19:00:00,19,7,5,9,0.0,5.0,0.9104972892129369,182.73333333333335,201.5533333333333,5.0,185.02
1725739200,5,5928.04,36.66,216.6,0.0,27.18,212.26,232.06,76.0,2024-09-07 20:00:00,20,7,5,9,0.0,5.0,0.9146772386451779,197.36333333333334,216.79666666666665,5.0,194.81
1725742800,5,6088.26,24.14,219.35,0.0,26.7,232.77,254.97,79.04,2024-09-07 21:00:00,21,7,5,9,0.0,5.0,0.9129309330509472,213.28,233.66333333333333,5.0,212.26
1725746400,5,5393.98,11.96,165.88,0.04,17.17,237.02,260.82,50.16,2024-09-07 22:00:00,22,7,5,9,0.0,5.0,0.9087493290391842,227.35,249.2833333333333,5.0,232.77
1725750000,5,4379.27,4.41,111.04,0.61,10.97,227.71,251.76,32.93,2024-09-07 23:00:00,23,7,5,9,0.0,5.0,0.9044725135049254,232.5,255.85,5.0,237.02
1725753600,5,3417.97,1.42,71.97,3.04,8.23,208.35,231.28,26.6,2024-09-08 00:00:00,0,8,6,9,0.0,5.0,0.900856105153926,224.36,247.9533333333333,5.0,227.71
1725757200,5,2696.99,0.99,50.72,5.63,6.85,184.26,205.19,22.29,2024-09-08 01:00:00,1,8,6,9,0.0,5.0,0.8979969784102538,206.77333333333334,229.40999999999997,5.0,208.35
1725760800,5,2803.8,9.16,54.15,3.22,7.51,174.79,195.01,18.75,2024-09-08 02:00:00,2,8,6,9,0.0,5.0,0.8963130095892519,189.13333333333333,210.4933333333333,5.0,184.26
1725764400,5,3391.27,23.25,69.23,16.63,10.37,181.55,200.27,15.96,2024-09-08 03:00:00,3,8,6,9,0.0,5.0,0.9065261896439807,180.19999999999996,200.15666666666667,5.0,174.79
1725768000,5,2349.85,4.36,52.09,143.05,41.48,175.39,185.97,4.81,2024-09-08 04:00:00,4,8,6,9,0.0,5.0,0.9431091036188632,177.24333333333334,193.74999999999997,5.0,181.55
1725771600,5,2243.04,3.58,44.55,211.72,52.93,189.56,199.31,4.56,2024-09-08 05:00:00,5,8,6,9,0.0,5.0,0.951081230244343,182.16666666666666,195.1833333333333,5.0,175.39
1725775200,5,2243.04,2.1,32.9,297.55,47.68,210.69,220.68,5.76,2024-09-08 06:00:00,6,8,6,9,0.0,5.0,0.9547308319738989,191.88,201.98666666666665,5.0,189.56
1725778800,5,1295.09,0.73,10.37,246.05,30.04,109.86,116.5,5.95,2024-09-08 07:00:00,7,8,6,9,0.0,5.0,0.9430042918454935,170.03666666666666,178.82999999999996,5.0,210.69
1725782400,5,974.66,0.57,6.51,203.13,17.17,66.48,71.92,6.08,2024-09-08 08:00:00,8,8,6,9,0.0,5.0,0.9243604004449388,129.01,136.36666666666665,5.0,109.86
1725786000,5,894.55,0.59,6.77,191.69,13.47,54.59,59.72,6.14,2024-09-08 09:00:00,9,8,6,9,0.0,5.0,0.9140991292699264,76.97666666666667,82.71333333333331,5.0,66.48
1725789600,4,841.14,0.61,7.2,177.38,10.61,45.3,50.35,6.52,2024-09-08 10:00:00,10,8,6,9,-1.0,4.666666666666667,0.8997020854021847,55.45666666666667,60.66333333333332,5.0,54.59
1725793200,4,821.11,0.66,8.91,163.08,9.66,39.28,44.44,7.22,2024-09-08 11:00:00,11,8,6,9,0.0,4.333333333333333,0.883888388838884,46.39000000000001,51.50333333333331,4.0,45.3
1725796800,4,847.82,0.6,13.19,148.77,9.89,35.94,41.29,7.98,2024-09-08 12:00:00,12,8,6,9,0.0,4.0,0.8704286752240251,40.17333333333333,45.35999999999998,4.0,39.28
1725800400,3,1762.39,1.33,71.97,65.8,8.46,41.96,49.21,14.82,2024-09-08 13:00:00,13,8,6,9,-1.0,3.6666666666666665,0.8526722210932737,39.06,44.97999999999998,4.0,35.94
1725804000,4,2696.99,13.3,104.19,1.88,7.09,52.3,62.52,22.8,2024-09-08 14:00:00,14,8,6,9,1.0,3.6666666666666665,0.8365323096609084,43.4,51.00666666666665,3.0,41.96
1725807600,4,2910.61,30.4,85.0,0.0,6.79,59.4,72.38,26.6,2024-09-08 15:00:00,15,8,6,9,0.0,3.6666666666666665,0.8206686930091186,51.22,61.36999999999998,4.0,52.3
1725811200,4,3097.53,39.79,81.57,0.0,8.23,68.25,83.68,33.94,2024-09-08 16:00:00,16,8,6,9,0.0,4.0,0.8156070745697896,59.98333333333333,72.85999999999997,4.0,59.4
1725814800,5,3364.56,44.7,89.11,0.0,10.73,79.51,97.12,45.09,2024-09-08 17:00:00,17,8,6,9,1.0,4.333333333333333,0.818677924217463,69.05333333333334,84.39333333333332,4.0,68.25
1725818400,5,3578.19,48.28,97.33,0.0,12.52,88.13,106.96,53.7,2024-09-08 18:00:00,18,8,6,9,0.0,4.666666666666667,0.8239528795811518,78.63,95.92,5.0,79.51
1725822000,5,3685.0,49.17,101.45,0.0,13.23,90.51,108.85,59.28,2024-09-08 19:00:00,19,8,6,9,0.0,5.0,0.8315112540192927,86.05,104.30999999999999,5.0,88.13
1725825600,5,3791.81,50.07,108.3,0.0,15.02,95.38,113.48,66.88,2024-09-08 20:00:00,20,8,6,9,0.0,5.0,0.840500528727529,91.33999999999999,109.76333333333332,5.0,90.51
1725829200,5,4112.24,52.3,120.64,0.0,17.88,105.33,124.54,76.0,2024-09-08 21:00:00,21,8,6,9,0.0,5.0,0.8457523687168781,97.07333333333334,115.62333333333332,5.0,95.38
1725832800,5,4325.87,51.86,128.87,0.0,20.27,113.64,133.46,84.1,2024-09-08 22:00:00,22,8,6,9,0.0,5.0,0.8514910834707028,104.78333333333335,123.82666666666665,5.0,105.33
1725836400,5,4325.87,48.28,131.61,0.0,21.93,118.93,138.98,90.18,2024-09-08 23:00:00,23,8,6,9,0.0,5.0,0.8557346380774213,112.63333333333333,132.32666666666663,5.0,113.64
1725840000,5,4325.87,45.6,132.98,0.0,23.84,124.16,144.18,95.25,2024-09-09 00:00:00,0,9,0,9,0.0,5.0,0.8611457899847412,118.91000000000001,138.87333333333333,5.0,118.93
1725930000,5,2136.23,1.3,50.72,5.28,17.4,134.97,158.5,51.68,2024-09-10 01:00:00,1,10,1,9,0.0,5.0,0.8515457413249211,126.02,147.22,5.0,124.16
1725933600,5,2670.29,17.43,59.63,1.74,16.93,135.94,159.5,42.05,2024-09-10 02:00:00,2,10,1,9,0.0,5.0,0.8522884012539185,131.69,154.05999999999997,5.0,134.97
1725937200,5,3898.62,53.64,80.2,7.15,18.84,145.16,169.82,35.97,2024-09-10 03:00:00,3,10,1,9,0.0,5.0,0.8547874219762102,138.68999999999997,162.60666666666665,5.0,135.94
1725940800,5,3845.21,36.66,106.93,27.54,30.04,143.96,164.93,25.08,2024-09-10 04:00:00,4,10,1,9,0.0,5.0,0.8728551506699812,141.68666666666667,164.75,5.0,145.16
1725944400,5,3631.59,26.15,106.93,65.8,31.95,148.73,167.49,19.76,2024-09-10 05:00:00,5,10,1,9,0.0,5.0,0.8879933130336138,145.95000000000002,167.41333333333333,5.0,143.96
1725948000,5,2857.21,11.06,78.14,160.22,30.28,160.23,176.89,15.2,2024-09-10 06:00:00,6,10,1,9,0.0,5.0,0.9058171745152355,150.97333333333333,169.76999999999998,5.0,148.73
1725951600,5,1014.71,1.31,12.51,194.55,20.98,68.21,80.28,9.25,2024-09-10 07:00:00,7,10,1,9,0.0,5.0,0.8496512207274538,125.72333333333331,141.5533333333333,5.0,160.23
1725955200,5,907.9,0.69,8.05,203.13,16.21,61.01,72.61,9.12,2024-09-10 08:00:00,8,10,1,9,0.0,5.0,0.8402423908552541,96.48333333333333,109.92666666666666,5.0,68.21
1725958800,5,988.01,0.7,9.94,211.72,15.74,64.68,76.35,9.88,2024-09-10 09:00:00,9,10,1,9,0.0,5.0,0.8471512770137526,64.63333333333334,76.41333333333331,5.0,61.01
1725962400,5,1081.47,0.73,12.17,211.72,14.19,67.69,79.61,11.65,2024-09-10 10:00:00,10,10,1,9,0.0,5.0,0.850270066574551,64.46,76.18999999999998,5.0,64.68
1725966000,5,1161.58,0.8,15.59,200.27,12.99,67.66,79.9,13.68,2024-09-10 11:00:00,11,10,1,9,0.0,5.0,0.8468085106382978,66.67666666666668,78.61999999999998,5.0,67.69
1725969600,4,1174.93,0.78,22.28,168.8,12.16,60.35,72.3,14.19,2024-09-10 12:00:00,12,10,1,9,-1.0,4.666666666666667,0.834716459197787,65.23333333333333,77.26999999999998,5.0,67.66
1725973200,4,2243.04,2.24,91.85,62.94,10.01,65.93,79.33,19.51,2024-09-10 13:00:00,13,10,1,9,0.0,4.333333333333333,0.8310853397201564,64.64666666666668,77.17666666666665,4.0,60.35
1725976800,5,3391.27,25.93,119.27,0.28,8.94,80.39,97.28,27.11,2024-09-10 14:00:00,14,10,1,9,1.0,4.333333333333333,0.8263774671052632,68.89,82.96999999999998,4.0,65.93
1725980400,5,3738.4,46.94,106.93,0.0,9.54,93.56,113.89,32.17,2024-09-10 15:00:00,15,10,1,9,0.0,4.666666666666667,0.8214944244446396,79.96000000000002,96.83333333333331,5.0,80.39
1725984000,5,4058.84,59.01,106.93,0.0,11.92,110.78,134.43,40.02,2024-09-10 16:00:00,16,10,1,9,0.0,5.0,0.8240720077363684,94.91000000000001,115.19999999999997,5.0,93.56
1725987600,5,4379.27,62.58,115.16,0.0,15.14,127.95,154.33,51.17,2024-09-10 17:00:00,17,10,1,9,0.0,5.0,0.8290675824531847,110.76333333333336,134.21666666666667,5.0,110.78
